,0
345,271409851807.0529
346,281305040855.0767
347,255288151484.38406
348,256469258473.0346
349,273023144741.1542
350,290361740282.81854
351,243740016455.40704
352,283012789431.3105
353,298811384538.3163
354,284347699810.35175
355,280516738417.2384
356,303547916814.8602
357,291044469154.44006
358,306580610103.0917
359,325470042242.5216
360,294565301549.9025
361,284069980662.2904
362,286599483513.0179
363,269318275016.17105
364,245909693093.6249
365,260273541426.50775
366,261830819692.79846
367,208043005376.5578
368,269620558016.5152
369,251988683025.1615
370,234252636316.52307
371,272359608888.99576
372,320387765539.1253
373,305710091486.07935
374,283505545200.0094
375,312772885155.3164
376,302385472368.8805
377,315889701106.08936
378,236335381777.94797
379,270078931639.86887
380,280853721588.70483
381,311826338503.7907
382,232670658440.2749
383,225108643264.7367
384,297805657951.62146
385,294644267865.81024
386,276571978233.32434
387,265128092714.10306
388,293416419085.4074
389,280911578501.7471
390,304569416421.97516
391,271616220360.0506
392,280087954478.1466
393,341478577210.399
394,324945386859.62396
395,207108909425.6819
396,198875984630.1649
397,304632953750.4342
398,304622317564.889
399,233524798247.7887
400,267915753835.85434
401,286562164073.7296
402,215974026446.29373
403,271368124617.40445
404,224278763485.47287
405,290976337578.28503
406,296057175392.91986
407,263413039987.3158
408,247456361317.9758
409,312044945128.243
410,214416183576.3258
411,278342627458.5775
412,303788986564.2813
413,251323696271.5558
414,301775779014.8449
415,296718048159.9916
416,260358433420.3542
417,298118672038.57666
418,305800716512.7209
419,286000894457.1951
420,239861023030.8352
421,300396848306.815
422,269637531224.25546
423,241879126198.43387
424,279678367499.5063
425,271723939207.8409
426,215386437812.8213
427,307472980806.29333
428,315430440013.6921
429,261598727700.66214
430,217128078890.7025
431,281660997071.60876
432,308503177325.8841
433,277263542390.428
434,230030873410.2803
435,258181020550.69333
436,232335075759.20645
437,250354265690.47885
438,221628039948.3846
439,272501392518.07437
440,270833967588.97272
441,232841265956.63837
442,264277706943.5421
443,273833730169.19977
444,281223161353.7636
445,248954696526.25793
446,252396469110.06885
447,304800854401.0347
448,262496676823.64627
449,226007314396.7313
450,245278407263.75455
451,290390241989.08057
452,282585968800.4883
453,302122563119.566
454,266597949183.6722
455,248774107139.30475
456,267753238732.67273
457,233072290919.81424
458,227768754151.69574
459,273946924175.76068
460,261185604626.46332
461,252278950368.26468
462,278585622512.88354
463,304670397037.4475
464,308120902100.7665
465,277219914558.6583
466,355242006793.411
467,212075754225.6364
468,225355966777.46365
469,285924391102.15814
470,277426577456.1577
471,258646484860.56256
472,271610589458.30377
473,269785996827.25714
474,185478572645.59705
475,286036297498.9964
476,278960867752.0112
477,279155647506.02246
478,210994703986.65338
479,214945526183.31192
480,257135580774.71988
481,280014037507.81055
482,224000546805.87637
483,278849423808.1324
484,286201876602.61053
485,279946913181.7691
486,270973345753.12915
487,216195331607.3226
488,259346463708.15503
489,295938203241.60297
490,283055163975.1725
491,207880005678.50494
492,291594489436.8549
493,297262301724.45856
494,279199591475.72504
495,196758468080.95328
496,292135950889.4805
497,290963261991.21814
498,245605321311.1986
499,231721502993.00146
500,217631577667.50754
501,207486323222.69934
502,210671835504.8313
503,290899951195.9481
504,245334930410.4824
505,235466075198.30267
506,317727981927.79
507,260552872580.9986
508,230085097133.792
509,239261792346.92557
510,209710202542.21613
511,200574312390.72662
512,277812288279.7409
513,306859850701.9321
514,242646802524.435
515,217752344885.5654
516,228740015053.55258
517,238443072946.13153
518,225481396377.42105
519,227762617932.7197
520,260952765086.80804
521,266036221819.80377
522,231468871281.7129
523,257227688074.13058
524,218126837881.96063
525,194433308496.13913
526,292342944498.9682
527,245184785792.12396
528,192120190092.79044
529,282600809774.71295
530,279074591749.8882
531,225389847858.97855
532,216569762601.24774
533,218777386378.78833
534,242259406543.4359
535,293360640787.0798
536,262202834679.72656
537,272991428379.72382
538,254674084184.85873
539,252071571933.68005
540,215157598883.8786
541,236173991765.00854
542,273068745056.93024
543,235413836124.79254
544,273511127715.8029
545,264803984890.5523
546,239055935433.92526
547,211822614123.4138
548,244485735066.3958
549,259556371024.69122
550,196472618907.8484
551,285210347336.0849
552,324684512882.041
553,256903121697.30496
554,207684374206.41885
555,254275857653.327
556,248243141021.50446
557,222394103749.1951
558,250977075522.15097
559,205333959848.36288
560,222156263921.02942
561,307364811499.2337
562,227222744267.52365
563,189411669764.16714
564,264883944633.7309
565,294319681354.99634
566,218923510836.80835
567,233028348684.48834
568,258404150336.11487
569,234661326034.08325
570,265558708670.3104
571,263229510595.56827
572,261448435383.35913
573,240616556702.6978
574,232462121439.84717
575,207771003075.89294
576,253469172225.9229
577,259121073221.431
578,241551035724.24963
579,246603184521.75302
580,284737683961.9347
581,204573043539.124
582,258527975950.94406
583,247145135576.07126
584,303946456556.7033
585,239375133125.68835
586,231032737337.88705
587,247906914937.17294
588,269305642359.7891
589,232306591873.9096
590,278507266402.7343
591,234152136731.45364
592,265926075067.74985
593,210530643967.97232
594,205676920096.55225
595,245627923860.3818
596,263102129486.67474
597,261865154042.45758
598,215528151609.376
599,235762562154.48398
600,261931796376.83646
601,186205697215.82455
602,235169971447.64896
603,255254066592.2882
604,242766841939.44827
605,179792166090.8161
606,205118648306.7506
607,251643710454.944
608,215911016419.95764
609,214319519399.19662
610,269512792589.55017
611,305942752758.649
612,236879113253.87854
613,232551184128.06982
614,208433111700.49304
615,247123975935.61792
616,220496707975.40515
617,249143088914.79727
618,214099873796.60275
619,245862657536.63846
620,260458379523.7067
621,232697126024.598
622,206427731179.2507
623,236725656793.90686
624,226831277314.1358
625,239916228811.0312
626,268884253687.14795
627,218985306552.34232
628,216936905598.99832
629,238652139831.86774
630,241601386797.2714
631,246892654657.18048
632,219343867902.19492
633,211352066630.7473
634,238731442990.0393
635,250963941192.79822
636,231488353956.57846
637,231395275149.68094
638,259125862047.22824
639,213716325439.5254
640,204822487384.2504
641,311438118710.6909
642,247302844303.4384
643,231141683755.89673
644,206634900757.04108
645,269489399828.8969
646,254559189238.2191
647,254636496048.97153
648,223253063266.06885
649,214514177016.42404
650,232831222335.9678
651,251796948232.43442
652,195164798900.23224
653,220038038846.1055
654,316343887882.0703
655,194342846030.6577
656,207993593559.65735
657,267440503518.7447
658,266146197545.67282
659,311068020983.86597
660,240480329522.2261
661,216209269629.7312
662,282234718660.9291
663,282999880536.23566
664,204355679844.06726
665,199854080478.56934
666,248944239411.68552
667,263520054053.0904
668,185858221078.3913
669,238041360489.66727
670,258146660996.98947
671,243585956031.60303
672,226277290468.79218
673,222255673920.57388
674,227161796354.1428
675,241797076733.74124
676,255814960420.3988
677,231975146701.3398
678,266829223752.42636
679,216611334302.76703
680,279440400287.7788
681,277165502207.38745
682,213510582509.717
683,257977837517.10663
684,232126209415.6817
685,225139411313.7798
686,227454108067.09915
687,222483904673.08563
688,290047279528.56213
689,253836473392.90298
690,259504710545.85837
691,228298663531.19855
692,260938906446.32635
693,214259910763.05426
694,225340813615.46756
695,246491608035.14307
696,243777354655.98904
697,243275254642.7425
698,247090495432.32886
699,214919669840.61047
700,232679229487.13376
701,242051833239.7225
702,239507302666.44482
703,191910279951.35895
704,257475688381.28247
705,267658648750.52432
706,240145861683.9881
707,199341167000.13953
708,250391223918.71426
709,269425117069.26675
710,251790202917.17633
711,271927991156.68713
712,240301470752.63687
713,268272921609.384
714,230127965991.87967
715,197673090166.6755
716,205543785503.34467
717,235618790432.48715
718,223075791188.22446
719,255022732558.05573
720,275963225318.0081
721,241958557061.85425
722,227745798524.53217
723,261049187350.71536
724,269635852024.8535
725,250538241753.13312
726,200928554911.81952
727,262795166527.56174
728,223438167692.39578
729,194698499222.52963
730,243639581232.56384
731,257934013226.3301
732,226298289194.12744
733,234922149315.50244
734,232675510136.59634
735,274320891931.82654
736,222852652738.10806
737,213895186003.7825
738,223529101290.83575
739,255296582815.32706
740,247356469888.38742
741,216217408035.57745
742,233847266421.8898
743,280630182594.9079
744,256542451106.84308
745,226944626501.7309
746,242271056943.574
747,270778783190.0168
748,295908405155.4697
749,190555081936.2957
750,210211351808.4107
751,307534771173.00354
752,232729889146.72086
753,246026365250.41537
754,274611754598.62033
755,240463404444.64346
756,270939054779.4633
757,268283700023.15955
758,183276060624.8231
759,211430464141.7096
760,279488478965.22974
761,216185060484.47137
762,229337760199.63504
763,202356661885.2281
764,198553795165.85165
765,229438780273.1196
766,225277011249.48138
767,276478032436.7145
768,207206051684.1855
769,193410061775.67508
770,233626157690.27466
771,271500522787.29056
772,213244128192.71268
773,208086601801.66
774,210417031775.90918
775,273595602362.6082
776,215095324292.98026
777,206705254842.1622
778,226682387216.7259
779,236883149323.07172
780,284404959452.5532
781,211326775072.77243
782,186538292269.02
783,285270856636.3066
784,256924464627.55533
785,245252267302.77438
786,273787646724.79034
787,225384839206.63123
788,229729308885.63437
789,260954632521.85394
790,287332306620.40967
791,256363236286.9927
792,238187137412.67593
793,232504544410.1985
794,263352122433.05127
795,237300476144.54843
796,232115130620.09885
797,212445992105.1864
798,214716637193.8676
799,210227411956.12494
800,214972264638.5016
801,272674872222.24316
802,191443313077.1805
803,216025168153.7979
804,270944575306.23532
805,220516166604.4259
806,237471919092.33615
807,296086469388.9618
808,235598052580.93646
809,265071038665.32074
810,198577800436.1903
811,191262219333.8278
812,195738035992.4514
813,210825512846.90372
814,242494146563.36432
815,199596641518.9368
816,227392363282.71982
817,302935868757.3167
818,199883553793.2973
819,200634599584.3998
820,261457399046.03775
821,198755109156.39905
822,227051957285.0624
823,217291997075.7433
824,205661118319.2825
825,249430621548.663
826,261551457163.44522
827,222451874077.03815
828,203228667419.6624
829,254426598543.6865
830,253001784018.76135
831,217067505703.41455
832,212532179420.56146
833,235767510726.44693
834,232983302280.60504
835,212127496902.9352
836,238937481960.294
837,260704360052.7152
838,246868864783.5886
839,242370423065.42612
840,222150707292.67435
841,232776094115.3913
842,206346044598.43973
843,269407901720.17264
844,232176575458.68762
845,219234924230.01974
846,236854396550.4569
847,260141073361.36014
848,208805588621.92975
849,298199377816.7245
850,251900503265.81223
851,245050619214.94434
852,228933245906.1855
853,241425728616.95282
854,185875176124.29242
855,234624329791.35562
856,223547811373.52588
857,251430903944.566
858,225157465738.7107
859,206882391794.21155
860,259932933754.86533
861,238750124648.32025
862,218982090228.8229
863,235945619731.10373
864,208955355487.10077
865,315192768745.7245
866,289169108439.59503
867,297687520995.9835
868,222912112857.45657
869,319045586946.32904
870,233867639477.38434
871,217273458522.5764
872,207801650361.20633
873,229459923493.64877
874,220472022547.0295
875,259772216729.8953
876,260043715996.89825
877,290265378368.9364
878,251820621778.23972
879,223346091079.62097
880,236246165545.47275
881,216062659191.96753
882,192641711998.04797
883,202740166298.44757
884,235857701031.74814
885,243624688273.08078
886,227065232308.25745
887,214169296388.92468
888,243510436178.9752
889,280438487474.688
890,303892044688.46985
891,232305600908.86627
892,234802774436.9597
893,250696194903.2414
894,239928042370.35284
895,224589510790.4085
896,244238781565.90512
897,331062390315.16876
898,184121590407.61145
899,257887584235.40634
900,286200327641.07477
901,225695177223.43817
902,252224625193.1848
903,220992625703.52454
904,280017391964.38043
905,303019739872.5625
906,259126233183.6266
907,285163794975.6401
908,318802246089.1224
909,226265674642.5872
910,226212259067.4298
911,219436411924.38727
912,260369904333.51498
913,268155965848.3593
914,245263501683.60895
915,224887134759.3768
916,179670722623.03278
917,228835985895.70288
918,247228724245.41202
919,212388893167.17764
920,257808757895.9867
921,253292257834.83945
922,254112627938.72617
923,201309245558.94617
924,201741581803.72958
925,215864689504.83124
926,202308535198.39005
927,227549338877.4498
928,267543937797.23346
929,231323817464.1531
930,199280692037.7548
931,267040235678.2018
932,234299167183.23416
933,226611946225.64233
934,236442386137.8671
935,245392673429.8129
936,229941013115.1732
937,252292348098.61853
938,233867639546.1817
939,243288903613.80704
940,221938481978.484
941,189368126232.64377
942,228121634136.37985
943,250999360709.95544
944,207242604840.10257
945,220154844995.32297
946,250910518030.30197
947,212878439949.68262
948,194144330679.41574
949,205029387175.8119
950,207833708081.57022
951,239690129071.12122
952,202464458887.76312
953,199174931717.19434
954,264301685102.3912
955,178056952906.2019
956,263174284310.9726
957,318255319132.4264
958,261650181652.74866
959,212726221377.4908
960,280088216514.5827
961,233132684862.60196
962,202880003904.09024
963,246708527085.7953
964,239210545036.15887
965,207269655541.7947
966,211267608012.7212
967,264122237618.36346
968,251075106883.79922
969,193771688554.72473
970,231925192743.32687
971,211577147107.55914
972,187939891449.94876
973,207630994482.33633
974,223462979166.8338
975,188944349500.1101
976,242302906687.90042
977,259112950022.97235
978,195420938433.41983
979,217124713172.1665
980,210696096461.12628
981,194009690583.81128
982,235117253974.4966
983,254823352172.018
984,209847971336.4835
985,246346276561.46436
986,222242716557.24518
987,178787195838.92163
988,210895009224.0297
989,166473621367.1529
990,209963805691.84912
991,207217805591.5823
992,166494293657.10455
993,233820238104.40128
994,214049607293.72632
995,178897871893.46408
996,265845324447.0297
997,266919491960.77396
